order_id,coffee_type,milk_type,cost,time,server_name
4320,Cortado,Oat,2.84,2025-01-03T15:13:39.103185Z,Alice
4321,Latte,Regular,4.21,2025-01-02T20:05:36.103185Z,Dana
4322,Latte,Oat,3.39,2025-01-03T02:20:37.103185Z,Charlie
4323,Cortado,Almond,4.41,2025-01-03T18:55:37.103185Z,Charlie
4324,Cortado,Almond,4.65,2025-01-03T04:57:12.103185Z,Dana
4325,Americano,Oat,2.71,2025-01-03T10:53:05.103185Z,Dana
4326,Americano,Regular,4.21,2025-01-03T15:47:05.103185Z,Alice
4327,Cortado,Almond,3.47,2025-01-03T04:34:40.103185Z,Charlie
4328,Americano,Regular,4.91,2025-01-03T10:41:42.103185Z,Alice
4329,Americano,Almond,2.67,2025-01-03T17:16:47.103185Z,Charlie
4330,Cortado,Regular,3.43,2025-01-03T10:15:12.103185Z,Bob
4331,Cortado,Oat,2.92,2025-01-03T14:36:04.103185Z,Dana
4332,Latte,Regular,2.95,2025-01-03T00:48:05.103185Z,Charlie
4333,Cortado,Almond,3.11,2025-01-03T01:08:36.103185Z,Alice
4334,Latte,Regular,4.8,2025-01-03T02:40:54.103185Z,Bob
4335,Latte,Oat,4.37,2025-01-02T21:51:54.103185Z,Alice
4336,Americano,Almond,3.62,2025-01-03T16:02:50.103185Z,Alice
4337,Americano,Regular,3.27,2025-01-03T07:03:21.103185Z,Dana
4338,Americano,Regular,3.1,2025-01-03T16:40:41.103185Z,Dana
4339,Americano,Oat,4.62,2025-01-03T07:57:29.103185Z,Alice
4340,Cortado,Oat,4.47,2025-01-03T05:37:21.103185Z,Alice
4341,Cortado,Regular,3.59,2025-01-03T03:09:07.103185Z,Bob
4342,Cortado,Almond,3.89,2025-01-03T17:58:18.103185Z,Alice
4343,Americano,Oat,3.89,2025-01-03T13:22:38.103185Z,Bob
4344,Americano,Oat,3.72,2025-01-03T19:07:55.103185Z,Dana
4345,Cortado,Almond,3.75,2025-01-03T18:22:16.103185Z,Charlie
4346,Latte,Oat,4.68,2025-01-03T07:31:37.103185Z,Dana
4347,Latte,Oat,3.68,2025-01-03T15:06:50.103185Z,Charlie
4348,Latte,Regular,3.5,2025-01-03T07:49:35.103185Z,Bob
4349,Americano,Regular,4.36,2025-01-02T21:04:45.103185Z,Charlie
4350,Americano,Regular,4.36,2025-01-03T16:22:29.103185Z,Alice
4351,Latte,Almond,4.77,2025-01-03T08:33:19.103185Z,Charlie
4352,Americano,Oat,3.16,2025-01-03T11:51:54.103185Z,Alice
4353,Americano,Almond,3.89,2025-01-04T07:49:02.103185Z,Dana
4354,Latte,Oat,3.64,2025-01-04T16:51:40.103185Z,Alice
4355,Latte,Regular,2.91,2025-01-03T19:28:35.103185Z,Bob
4356,Cortado,Regular,3.04,2025-01-04T07:15:01.103185Z,Bob
4357,Latte,Almond,4.02,2025-01-03T22:22:42.103185Z,Charlie
4358,Cortado,Regular,3.71,2025-01-04T10:37:09.103185Z,Dana
4359,Cortado,Almond,2.84,2025-01-04T13:09:57.103185Z,Charlie
4360,Americano,Oat,3.54,2025-01-04T07:16:27.103185Z,Charlie
4361,Cortado,Regular,4.96,2025-01-04T00:35:57.103185Z,Charlie
4362,Americano,Regular,3.24,2025-01-04T01:20:19.103185Z,Alice
4363,Latte,Oat,3.55,2025-01-04T05:44:55.103185Z,Dana
4364,Cortado,Oat,3.77,2025-01-04T05:44:19.103185Z,Dana
4365,Latte,Oat,2.93,2025-01-03T19:50:45.103185Z,Bob
4366,Americano,Oat,4.71,2025-01-04T14:11:52.103185Z,Dana
4367,Latte,Oat,4.5,2025-01-04T08:54:54.103185Z,Bob
4368,Cortado,Oat,3.59,2025-01-04T01:15:34.103185Z,Alice
4369,Americano,Almond,4.86,2025-01-04T10:51:46.103185Z,Bob
4370,Cortado,Almond,3.67,2025-01-04T05:43:06.103185Z,Charlie
4371,Latte,Almond,3.65,2025-01-04T03:18:40.103185Z,Bob
4372,Americano,Oat,3.74,2025-01-04T11:48:51.103185Z,Bob
4373,Latte,Regular,3.11,2025-01-04T16:11:12.103185Z,Bob
4374,Latte,Regular,4.33,2025-01-04T15:56:49.103185Z,Bob
4375,Cortado,Almond,3.64,2025-01-04T01:49:49.103185Z,Alice
4376,Latte,Almond,3.34,2025-01-03T19:41:49.103185Z,Dana
4377,Latte,Regular,2.53,2025-01-03T21:06:42.103185Z,Dana
4378,Cortado,Almond,4.57,2025-01-04T10:51:25.103185Z,Charlie
4379,Latte,Regular,4.21,2025-01-04T16:50:32.103185Z,Dana
4380,Cortado,Regular,4.73,2025-01-04T08:59:02.103185Z,Bob
4381,Cortado,Oat,4.74,2025-01-04T16:19:34.103185Z,Charlie
4382,Cortado,Almond,2.93,2025-01-03T20:51:49.103185Z,Bob
4383,Cortado,Almond,2.55,2025-01-04T09:41:44.103185Z,Alice
4384,Cortado,Oat,2.51,2025-01-04T01:22:15.103185Z,Alice
4385,Cortado,Almond,2.95,2025-01-03T23:44:55.103185Z,Bob
4386,Americano,Regular,3.55,2025-01-03T19:09:57.103185Z,Dana
4387,Americano,Regular,2.87,2025-01-04T03:19:29.103185Z,Bob
4388,Cortado,Oat,3.17,2025-01-04T17:12:09.103185Z,Charlie
4389,Latte,Regular,4.48,2025-01-04T06:25:58.103185Z,Alice
4390,Americano,Almond,4.48,2025-01-04T03:25:49.103185Z,Alice
4391,Cortado,Regular,2.9,2025-01-04T04:14:54.103185Z,Dana
4392,Cortado,Regular,3.46,2025-01-04T01:34:04.103185Z,Alice
4393,Cortado,Almond,3.98,2025-01-04T01:12:00.103185Z,Bob
4394,Latte,Oat,2.9,2025-01-03T21:01:00.103185Z,Alice
4395,Latte,Oat,2.79,2025-01-04T14:11:05.103185Z,Bob
4396,Latte,Almond,3.16,2025-01-04T17:26:04.103185Z,Alice
4397,Americano,Regular,2.97,2025-01-03T20:20:33.103185Z,Bob
4398,Cortado,Regular,4.27,2025-01-04T14:01:38.103185Z,Dana
4399,Latte,Oat,2.75,2025-01-04T19:00:09.103185Z,Dana
4400,Cortado,Oat,2.73,2025-01-04T12:38:43.103185Z,Alice
4401,Americano,Regular,4.58,2025-01-04T06:27:43.103185Z,Bob
4402,Americano,Oat,4.49,2025-01-04T19:08:03.103185Z,Charlie
4403,Latte,Regular,4.94,2025-01-04T15:23:44.103185Z,Alice
4404,Cortado,Oat,2.88,2025-01-04T13:37:33.103185Z,Bob
4405,Americano,Oat,4.9,2025-01-04T06:12:58.103185Z,Alice
4406,Americano,Regular,4.74,2025-01-04T15:39:25.103185Z,Dana
4407,Cortado,Oat,2.66,2025-01-04T04:47:41.103185Z,Bob
4408,Cortado,Oat,3.32,2025-01-03T22:27:41.103185Z,Dana
4409,Latte,Almond,2.52,2025-01-04T21:53:50.103185Z,Charlie
4410,Cortado,Regular,2.79,2025-01-05T14:39:23.103185Z,Charlie
4411,Americano,Almond,4.96,2025-01-05T11:09:54.103185Z,Bob
4412,Americano,Almond,3.93,2025-01-05T02:49:35.103185Z,Charlie
4413,Americano,Oat,3.36,2025-01-05T18:27:16.103185Z,Alice
4414,Latte,Regular,4.27,2025-01-05T01:47:47.103185Z,Dana
4415,Cortado,Oat,3.96,2025-01-05T19:09:33.103185Z,Charlie
4416,Latte,Oat,2.9,2025-01-05T04:31:11.103185Z,Charlie
4417,Cortado,Almond,3.53,2025-01-05T01:47:36.103185Z,Bob
4418,Cortado,Oat,3.64,2025-01-05T00:24:54.103185Z,Bob
4419,Cortado,Regular,3.92,2025-01-05T03:23:58.103185Z,Alice
4420,Cortado,Almond,2.59,2025-01-05T13:27:26.103185Z,Bob
4421,Americano,Oat,4.5,2025-01-05T11:22:49.103185Z,Bob
4422,Latte,Almond,3.61,2025-01-05T15:34:30.103185Z,Charlie
4423,Cortado,Regular,4.38,2025-01-04T22:53:05.103185Z,Bob
4424,Americano,Oat,2.74,2025-01-05T13:49:18.103185Z,Bob
4425,Latte,Almond,3.22,2025-01-05T13:23:52.103185Z,Bob
4426,Americano,Oat,4.64,2025-01-05T08:40:00.103185Z,Alice
4427,Cortado,Regular,4.29,2025-01-05T11:30:02.103185Z,Charlie
4428,Americano,Oat,4.49,2025-01-05T19:00:57.103185Z,Charlie
4429,Latte,Almond,3.45,2025-01-05T15:05:07.103185Z,Dana
4430,Americano,Oat,4.88,2025-01-04T22:41:27.103185Z,Alice
4431,Latte,Almond,4.88,2025-01-04T20:31:42.103185Z,Dana
4432,Cortado,Regular,3.92,2025-01-05T01:52:40.103185Z,Dana
4433,Cortado,Oat,4.06,2025-01-05T13:26:17.103185Z,Charlie
4434,Cortado,Almond,3.22,2025-01-05T15:15:19.103185Z,Charlie
4435,Latte,Almond,4.08,2025-01-04T19:34:55.103185Z,Alice
4436,Latte,Almond,3.07,2025-01-05T13:59:44.103185Z,Charlie
4437,Cortado,Almond,4.35,2025-01-05T13:21:48.103185Z,Bob
4438,Americano,Oat,3.23,2025-01-05T04:08:30.103185Z,Bob
4439,Americano,Almond,3.82,2025-01-05T04:29:52.103185Z,Charlie
4440,Latte,Regular,3.88,2025-01-04T23:28:51.103185Z,Charlie
4441,Americano,Regular,2.92,2025-01-05T07:54:05.103185Z,Bob
4442,Latte,Oat,4.13,2025-01-05T05:39:02.103185Z,Alice
4443,Americano,Oat,3.54,2025-01-05T04:18:57.103185Z,Alice
4444,Americano,Almond,3.47,2025-01-04T21:50:04.103185Z,Bob
4445,Cortado,Almond,4.4,2025-01-05T19:06:47.103185Z,Charlie
4446,Cortado,Regular,4.5,2025-01-05T13:39:34.103185Z,Alice
4447,Cortado,Almond,3.99,2025-01-04T22:42:16.103185Z,Bob
4448,Cortado,Regular,4.27,2025-01-05T15:39:13.103185Z,Bob
4449,Americano,Almond,4.95,2025-01-05T00:47:57.103185Z,Dana
4450,Americano,Almond,3.51,2025-01-05T09:10:02.103185Z,Dana
4451,Cortado,Oat,3.03,2025-01-04T19:44:34.103185Z,Alice
4452,Latte,Almond,3.81,2025-01-04T21:42:07.103185Z,Dana
4453,Cortado,Almond,4.33,2025-01-04T22:34:48.103185Z,Dana
4454,Latte,Oat,4.98,2025-01-05T05:21:49.103185Z,Alice
4455,Latte,Oat,3.97,2025-01-05T16:12:40.103185Z,Dana
4456,Latte,Oat,3.39,2025-01-05T08:33:30.103185Z,Charlie
4457,Latte,Oat,3.89,2025-01-05T09:05:43.103185Z,Bob
4458,Americano,Oat,4.25,2025-01-05T09:50:42.103185Z,Dana
4459,Latte,Regular,4.13,2025-01-05T14:07:51.103185Z,Bob
4460,Latte,Almond,4.54,2025-01-05T05:24:56.103185Z,Bob
4461,Americano,Regular,3.08,2025-01-04T23:40:52.103185Z,Dana
4462,Americano,Almond,4.33,2025-01-05T10:25:47.103185Z,Dana
4463,Americano,Oat,3.96,2025-01-05T14:56:11.103185Z,Bob
4464,Cortado,Regular,3.87,2025-01-05T09:46:42.103185Z,Bob
4465,Cortado,Almond,4.51,2025-01-05T14:59:47.103185Z,Alice
4466,Americano,Oat,3.8,2025-01-05T01:52:04.103185Z,Alice
4467,Cortado,Regular,4.64,2025-01-06T03:58:39.103185Z,Alice
4468,Latte,Oat,2.95,2025-01-06T02:38:11.103185Z,Dana
4469,Americano,Regular,2.9,2025-01-06T16:10:58.103185Z,Charlie
4470,Americano,Almond,4.04,2025-01-05T22:38:41.103185Z,Alice
4471,Cortado,Almond,3.77,2025-01-06T11:39:37.103185Z,Charlie
4472,Latte,Regular,4.05,2025-01-06T18:31:41.103185Z,Alice
4473,Americano,Almond,4.39,2025-01-06T03:27:56.103185Z,Alice
4474,Americano,Regular,4.35,2025-01-05T19:20:23.103185Z,Alice
4475,Americano,Regular,3.93,2025-01-06T01:19:28.103185Z,Bob
4476,Americano,Almond,4.91,2025-01-06T10:38:07.103185Z,Bob
4477,Latte,Almond,4.63,2025-01-06T10:05:37.103185Z,Bob
4478,Latte,Regular,4.27,2025-01-06T02:35:35.103185Z,Bob
4479,Latte,Oat,4.17,2025-01-05T22:32:28.103185Z,Alice
4480,Cortado,Oat,3.99,2025-01-06T16:50:41.103185Z,Dana
4481,Cortado,Regular,4.81,2025-01-06T04:26:00.103185Z,Bob
4482,Cortado,Almond,4.11,2025-01-06T01:12:12.103185Z,Bob
4483,Latte,Regular,3.0,2025-01-06T15:54:16.103185Z,Dana
4484,Cortado,Regular,3.89,2025-01-06T10:11:19.103185Z,Alice
4485,Latte,Oat,4.38,2025-01-06T02:07:08.103185Z,Alice
4486,Americano,Oat,3.16,2025-01-06T16:24:21.103185Z,Bob
4487,Latte,Almond,4.93,2025-01-06T01:11:11.103185Z,Bob
4488,Americano,Oat,2.82,2025-01-05T22:04:51.103185Z,Bob
4489,Americano,Almond,3.98,2025-01-06T01:15:13.103185Z,Charlie
4490,Cortado,Oat,4.56,2025-01-06T08:48:00.103185Z,Bob
4491,Americano,Regular,3.2,2025-01-06T14:27:53.103185Z,Dana
4492,Americano,Almond,3.69,2025-01-05T21:06:07.103185Z,Bob
4493,Americano,Almond,3.78,2025-01-06T00:50:50.103185Z,Bob
4494,Americano,Oat,4.66,2025-01-06T04:24:00.103185Z,Alice
4495,Cortado,Almond,3.9,2025-01-06T12:17:49.103185Z,Dana
4496,Americano,Regular,3.65,2025-01-05T21:37:18.103185Z,Charlie
4497,Americano,Oat,3.06,2025-01-06T12:41:09.103185Z,Charlie
4498,Latte,Oat,4.27,2025-01-06T09:28:35.103185Z,Charlie
4499,Cortado,Regular,4.06,2025-01-06T13:37:16.103185Z,Bob
4500,Cortado,Almond,3.53,2025-01-06T07:33:55.103185Z,Dana
4501,Latte,Almond,3.24,2025-01-06T11:34:18.103185Z,Bob
4502,Cortado,Regular,4.82,2025-01-06T11:24:27.103185Z,Bob
4503,Americano,Regular,2.65,2025-01-06T15:50:56.103185Z,Dana
4504,Latte,Oat,4.56,2025-01-06T09:06:17.103185Z,Dana
4505,Americano,Oat,4.69,2025-01-06T05:18:08.103185Z,Charlie
4506,Cortado,Oat,3.85,2025-01-06T03:58:12.103185Z,Dana
4507,Cortado,Regular,4.64,2025-01-06T08:16:12.103185Z,Alice
4508,Cortado,Oat,3.16,2025-01-06T02:35:05.103185Z,Dana
4509,Americano,Regular,4.04,2025-01-06T17:49:30.103185Z,Dana
4510,Cortado,Almond,3.66,2025-01-06T16:39:30.103185Z,Alice
4511,Cortado,Regular,2.97,2025-01-06T05:51:34.103185Z,Alice
4512,Americano,Regular,3.25,2025-01-06T02:16:58.103185Z,Charlie
4513,Americano,Oat,3.26,2025-01-06T01:12:26.103185Z,Charlie
4514,Latte,Almond,3.96,2025-01-06T05:25:42.103185Z,Dana
4515,Cortado,Almond,3.12,2025-01-06T16:38:58.103185Z,Alice
4516,Latte,Almond,4.83,2025-01-06T05:56:39.103185Z,Dana
4517,Latte,Oat,3.46,2025-01-05T23:01:38.103185Z,Charlie
4518,Cortado,Almond,4.45,2025-01-06T01:11:20.103185Z,Charlie
4519,Americano,Almond,3.41,2025-01-06T04:56:16.103185Z,Bob
4520,Cortado,Oat,3.55,2025-01-06T14:37:50.103185Z,Dana
4521,Cortado,Regular,3.83,2025-01-06T09:14:58.103185Z,Alice
4522,Americano,Regular,3.41,2025-01-06T14:43:23.103185Z,Charlie
4523,Americano,Regular,3.9,2025-01-05T19:40:59.103185Z,Charlie
4524,Cortado,Regular,4.26,2025-01-06T10:48:19.103185Z,Alice
4525,Cortado,Almond,3.05,2025-01-06T21:50:20.103185Z,Dana
4526,Latte,Almond,3.26,2025-01-06T19:46:44.103185Z,Bob
4527,Americano,Regular,4.26,2025-01-07T07:58:30.103185Z,Charlie
4528,Americano,Regular,3.51,2025-01-07T15:09:51.103185Z,Dana
4529,Cortado,Oat,4.16,2025-01-07T12:15:32.103185Z,Bob
4530,Cortado,Almond,2.85,2025-01-07T10:06:50.103185Z,Alice
4531,Cortado,Oat,4.55,2025-01-07T10:59:03.103185Z,Charlie
4532,Americano,Oat,3.73,2025-01-07T07:59:11.103185Z,Charlie
4533,Latte,Oat,3.62,2025-01-07T06:01:43.103185Z,Alice
4534,Latte,Almond,4.23,2025-01-07T04:24:06.103185Z,Charlie
4535,Cortado,Regular,2.94,2025-01-07T18:28:18.103185Z,Charlie
4536,Americano,Almond,4.56,2025-01-07T07:10:22.103185Z,Charlie
4537,Latte,Oat,4.02,2025-01-07T07:20:16.103185Z,Bob
4538,Latte,Oat,4.04,2025-01-06T19:32:50.103185Z,Dana
4539,Cortado,Oat,3.17,2025-01-07T07:51:35.103185Z,Dana
4540,Cortado,Regular,4.57,2025-01-06T19:56:43.103185Z,Charlie
4541,Americano,Regular,3.64,2025-01-07T09:36:06.103185Z,Bob
4542,Latte,Oat,2.6,2025-01-07T11:23:29.103185Z,Charlie
4543,Americano,Almond,3.28,2025-01-07T17:28:19.103185Z,Dana
4544,Cortado,Almond,2.89,2025-01-07T11:13:19.103185Z,Charlie
4545,Latte,Almond,4.49,2025-01-06T23:13:48.103185Z,Dana
4546,Cortado,Regular,4.92,2025-01-07T09:19:28.103185Z,Dana
4547,Cortado,Almond,4.41,2025-01-07T12:48:01.103185Z,Alice
4548,Americano,Regular,3.2,2025-01-07T02:35:23.103185Z,Dana
4549,Latte,Almond,4.73,2025-01-06T21:18:46.103185Z,Charlie
4550,Latte,Almond,3.27,2025-01-07T07:56:58.103185Z,Charlie
4551,Latte,Oat,3.67,2025-01-07T15:10:32.103185Z,Bob
4552,Cortado,Regular,4.75,2025-01-07T04:29:46.103185Z,Bob
4553,Latte,Regular,2.6,2025-01-07T17:49:44.103185Z,Dana
4554,Latte,Almond,4.17,2025-01-07T10:07:27.103185Z,Alice
4555,Cortado,Almond,3.76,2025-01-06T20:28:51.103185Z,Alice
4556,Cortado,Regular,4.64,2025-01-07T13:21:36.103185Z,Alice
4557,Americano,Regular,4.39,2025-01-06T22:29:30.103185Z,Charlie
4558,Latte,Almond,3.06,2025-01-07T17:27:36.103185Z,Bob
4559,Americano,Almond,3.53,2025-01-07T06:59:28.103185Z,Alice
4560,Cortado,Almond,4.91,2025-01-06T23:31:49.103185Z,Bob
4561,Latte,Oat,4.22,2025-01-07T06:06:11.103185Z,Bob
4562,Latte,Almond,4.83,2025-01-07T03:33:04.103185Z,Bob
4563,Americano,Regular,4.7,2025-01-06T22:08:51.103185Z,Alice
4564,Cortado,Oat,3.14,2025-01-06T19:27:01.103185Z,Alice
4565,Americano,Almond,4.5,2025-01-07T11:00:23.103185Z,Bob
4566,Latte,Oat,4.85,2025-01-07T18:46:25.103185Z,Alice
4567,Latte,Regular,2.81,2025-01-07T17:58:25.103185Z,Alice
4568,Latte,Oat,2.61,2025-01-07T03:58:04.103185Z,Bob
4569,Latte,Regular,4.45,2025-01-07T06:41:11.103185Z,Alice
4570,Latte,Oat,3.9,2025-01-07T14:01:14.103185Z,Alice
4571,Latte,Regular,2.98,2025-01-06T19:11:34.103185Z,Bob
4572,Cortado,Regular,4.16,2025-01-07T01:47:45.103185Z,Charlie
4573,Americano,Regular,3.87,2025-01-07T16:16:26.103185Z,Dana
4574,Americano,Regular,3.46,2025-01-06T23:56:44.103185Z,Alice
4575,Americano,Almond,4.62,2025-01-07T18:34:46.103185Z,Dana
4576,Cortado,Oat,2.95,2025-01-07T16:29:59.103185Z,Bob
4577,Cortado,Regular,4.16,2025-01-06T20:44:01.103185Z,Bob
4578,Americano,Oat,2.54,2025-01-07T12:26:50.103185Z,Dana
4579,Latte,Oat,3.32,2025-01-07T13:26:26.103185Z,Alice
4580,Cortado,Oat,3.3,2025-01-07T00:47:25.103185Z,Charlie
4581,Latte,Almond,3.37,2025-01-06T20:24:46.103185Z,Alice
4582,Americano,Regular,3.22,2025-01-07T06:03:15.103185Z,Charlie
4583,Cortado,Oat,2.58,2025-01-07T17:13:01.103185Z,Alice
4584,Americano,Oat,2.81,2025-01-07T04:13:55.103185Z,Alice
4585,Cortado,Regular,4.07,2025-01-08T01:47:09.103185Z,Charlie
4586,Latte,Regular,4.97,2025-01-08T03:35:49.103185Z,Charlie
4587,Americano,Almond,3.39,2025-01-08T04:57:33.103185Z,Charlie
4588,Latte,Oat,4.4,2025-01-08T08:46:49.103185Z,Charlie
4589,Americano,Almond,4.22,2025-01-08T07:14:25.103185Z,Dana
4590,Cortado,Oat,2.67,2025-01-07T21:49:31.103185Z,Alice
4591,Latte,Regular,3.39,2025-01-08T12:59:26.103185Z,Alice
4592,Cortado,Regular,3.88,2025-01-08T13:51:28.103185Z,Alice
4593,Cortado,Oat,2.55,2025-01-08T04:21:53.103185Z,Bob
4594,Cortado,Regular,3.14,2025-01-08T05:52:38.103185Z,Alice
4595,Latte,Almond,2.59,2025-01-08T12:07:31.103185Z,Bob
4596,Cortado,Regular,4.46,2025-01-08T03:26:05.103185Z,Charlie
4597,Latte,Almond,4.31,2025-01-08T09:20:38.103185Z,Alice
4598,Latte,Regular,2.84,2025-01-08T02:30:19.103185Z,Charlie
4599,Cortado,Regular,3.33,2025-01-08T00:52:06.103185Z,Bob
4600,Cortado,Oat,2.64,2025-01-08T09:48:06.103185Z,Dana
4601,Cortado,Oat,4.7,2025-01-08T10:05:55.103185Z,Charlie
4602,Latte,Regular,3.11,2025-01-07T21:29:46.103185Z,Bob
4603,Cortado,Oat,4.73,2025-01-07T20:31:03.103185Z,Alice
4604,Latte,Regular,4.48,2025-01-08T02:51:37.103185Z,Alice
4605,Latte,Almond,3.68,2025-01-08T14:01:11.103185Z,Charlie
4606,Cortado,Oat,2.75,2025-01-08T05:24:07.103185Z,Bob
4607,Cortado,Regular,2.86,2025-01-08T15:28:21.103185Z,Bob
4608,Americano,Almond,3.87,2025-01-08T07:46:17.103185Z,Alice
4609,Americano,Regular,3.91,2025-01-08T14:29:28.103185Z,Dana
4610,Cortado,Regular,4.49,2025-01-08T14:43:26.103185Z,Dana
4611,Latte,Oat,2.63,2025-01-08T05:34:34.103185Z,Charlie
4612,Americano,Oat,4.74,2025-01-08T14:17:00.103185Z,Dana
4613,Americano,Regular,3.11,2025-01-08T15:32:48.103185Z,Dana
4614,Americano,Almond,2.69,2025-01-08T02:29:55.103185Z,Dana
4615,Cortado,Almond,4.73,2025-01-07T21:42:15.103185Z,Alice
4616,Latte,Almond,3.23,2025-01-08T07:01:13.103185Z,Alice
4617,Americano,Regular,4.4,2025-01-08T14:02:14.103185Z,Bob
4618,Cortado,Regular,3.4,2025-01-07T21:56:16.103185Z,Dana
4619,Cortado,Oat,2.65,2025-01-07T20:13:26.103185Z,Dana
4620,Cortado,Regular,2.93,2025-01-07T22:37:09.103185Z,Charlie
4621,Cortado,Regular,2.79,2025-01-07T20:43:30.103185Z,Dana
4622,Americano,Regular,2.68,2025-01-08T05:16:22.103185Z,Charlie
4623,Americano,Oat,4.46,2025-01-08T08:19:11.103185Z,Bob
4624,Americano,Almond,3.42,2025-01-08T12:23:27.103185Z,Dana
4625,Americano,Oat,4.94,2025-01-07T19:25:02.103185Z,Charlie
4626,Americano,Regular,2.86,2025-01-07T19:48:39.103185Z,Alice
4627,Cortado,Regular,4.91,2025-01-08T05:27:00.103185Z,Alice
4628,Cortado,Almond,4.53,2025-01-07T21:56:22.103185Z,Bob
4629,Latte,Almond,4.9,2025-01-07T20:04:20.103185Z,Charlie
4630,Latte,Almond,3.78,2025-01-08T14:48:05.103185Z,Bob
4631,Americano,Almond,4.08,2025-01-08T11:34:22.103185Z,Alice
4632,Americano,Regular,4.79,2025-01-08T09:22:17.103185Z,Charlie
4633,Latte,Almond,4.53,2025-01-08T05:07:58.103185Z,Charlie
4634,Cortado,Almond,4.25,2025-01-08T11:35:29.103185Z,Charlie
4635,Americano,Almond,4.09,2025-01-08T03:28:51.103185Z,Dana
4636,Cortado,Almond,4.33,2025-01-07T23:10:34.103185Z,Charlie
4637,Americano,Regular,3.54,2025-01-08T14:13:15.103185Z,Alice
4638,Americano,Regular,4.11,2025-01-08T11:13:05.103185Z,Dana
4639,Americano,Almond,2.8,2025-01-08T10:14:12.103185Z,Bob
4640,Latte,Regular,3.68,2025-01-08T10:15:38.103185Z,Alice
4641,Cortado,Oat,4.59,2025-01-07T23:13:29.103185Z,Alice
4642,Cortado,Oat,3.93,2025-01-08T15:58:23.103185Z,Dana
4643,Latte,Almond,3.96,2025-01-08T06:15:23.103185Z,Charlie
4644,Latte,Almond,3.59,2025-01-09T05:26:46.103185Z,Alice
4645,Americano,Regular,4.53,2025-01-08T23:43:43.103185Z,Dana
4646,Cortado,Regular,3.12,2025-01-09T09:28:25.103185Z,Charlie
4647,Americano,Oat,4.26,2025-01-09T17:31:18.103185Z,Alice
4648,Cortado,Regular,4.06,2025-01-09T04:39:00.103185Z,Bob
4649,Americano,Oat,2.99,2025-01-09T12:57:41.103185Z,Charlie
4650,Americano,Oat,4.37,2025-01-09T16:59:02.103185Z,Bob
4651,Latte,Almond,4.19,2025-01-09T03:09:23.103185Z,Dana
4652,Latte,Regular,4.65,2025-01-09T04:18:51.103185Z,Dana
4653,Latte,Regular,4.03,2025-01-09T13:38:53.103185Z,Charlie
4654,Cortado,Oat,3.03,2025-01-08T19:16:31.103185Z,Bob
4655,Americano,Oat,3.89,2025-01-09T02:21:40.103185Z,Dana
4656,Cortado,Oat,3.29,2025-01-08T20:10:21.103185Z,Bob
4657,Americano,Oat,4.3,2025-01-09T05:51:03.103185Z,Bob
4658,Latte,Almond,3.98,2025-01-09T16:20:48.103185Z,Charlie
4659,Americano,Almond,3.75,2025-01-09T09:55:06.103185Z,Charlie
4660,Latte,Regular,2.67,2025-01-09T13:24:48.103185Z,Bob
4661,Americano,Oat,4.66,2025-01-08T23:02:12.103185Z,Alice
4662,Americano,Oat,4.18,2025-01-09T16:45:07.103185Z,Dana
4663,Americano,Almond,3.37,2025-01-09T07:57:14.103185Z,Bob
4664,Americano,Almond,4.65,2025-01-08T23:16:57.103185Z,Charlie
4665,Latte,Almond,3.05,2025-01-09T17:06:09.103185Z,Alice
4666,Americano,Oat,3.43,2025-01-09T14:40:03.103185Z,Charlie
4667,Americano,Oat,3.38,2025-01-09T14:19:20.103185Z,Dana
4668,Cortado,Regular,3.14,2025-01-09T11:58:51.103185Z,Bob
4669,Americano,Oat,3.12,2025-01-09T08:28:10.103185Z,Charlie
4670,Americano,Regular,3.03,2025-01-09T06:08:42.103185Z,Charlie
4671,Latte,Regular,3.13,2025-01-09T08:54:22.103185Z,Dana
4672,Americano,Regular,4.22,2025-01-09T10:18:52.103185Z,Charlie
4673,Latte,Regular,4.86,2025-01-09T01:13:53.103185Z,Bob
4674,Latte,Almond,3.51,2025-01-09T07:03:26.103185Z,Charlie
4675,Americano,Regular,3.9,2025-01-09T12:54:11.103185Z,Charlie
4676,Cortado,Almond,4.66,2025-01-09T00:40:07.103185Z,Bob
4677,Latte,Almond,3.45,2025-01-09T08:14:34.103185Z,Bob
4678,Americano,Regular,3.98,2025-01-09T11:22:40.103185Z,Bob
4679,Cortado,Oat,2.65,2025-01-09T07:18:13.103185Z,Charlie
4680,Latte,Almond,3.66,2025-01-09T00:20:59.103185Z,Bob
4681,Cortado,Almond,2.71,2025-01-08T19:55:53.103185Z,Dana
4682,Americano,Regular,2.94,2025-01-09T16:32:48.103185Z,Charlie
4683,Americano,Almond,4.93,2025-01-08T22:40:02.103185Z,Bob
4684,Cortado,Almond,4.85,2025-01-08T22:52:39.103185Z,Alice
4685,Latte,Regular,4.94,2025-01-09T15:58:49.103185Z,Dana
4686,Americano,Oat,3.36,2025-01-09T10:03:05.103185Z,Charlie
4687,Cortado,Oat,3.86,2025-01-09T02:50:47.103185Z,Dana
4688,Americano,Oat,4.96,2025-01-09T06:40:25.103185Z,Alice
4689,Americano,Almond,3.45,2025-01-08T22:47:43.103185Z,Dana
4690,Latte,Regular,2.91,2025-01-09T11:04:41.103185Z,Alice
